n_causes,n_indicators,n_sig_causes,n_sig_inds,correct_g,correct_l,mean_abs_z,chi2,df,pvalue,cfi,tli,rmsea,aic,bic,score,causes_str,indicators_str
3,2,1,1,1,1,2.3493176723510243,3.1092961428947348,2,0.21126371929456356,0.9610258319526134,0.8051291597630669,0.11227483238660464,597.9222136462633,610.4115410836912,4.601598433901769,d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,1,2,2,2,4.297408292032353,111.50734267001081,6,0.0,0.4562335515645499,-0.3594161210886253,0.6321780012505912,663.6070325496804,679.6647392549447,4.596407495869902,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
3,2,1,1,2,1,4.2819991471149015,105.77623366681775,2,0.0,0.4559434360653922,-1.7202828196730386,1.0859444656967843,538.306192131372,550.7955195687998,4.594866581378156,d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate
3,2,1,1,1,1,2.2790782888482624,4.837151435901475,2,0.08904835715803883,0.912595718108226,0.5629785905411305,0.1795560002510446,595.6523154085976,608.1416428460254,4.594574495551493,d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate
3,2,1,1,2,1,4.209220526434113,102.15418130141376,2,0.0,0.4649969750113737,-1.6750151249431315,1.0668250543584803,538.2264231835101,550.7157506209379,4.5875887193100775,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate
5,2,1,1,2,1,0.833228989952749,3.307695197397287,4,0.5077139463769609,1.0,1.040260579142263,0.0,777.0161616155908,793.0738683208551,4.583322898995275,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate
3,2,0,1,2,1,0.8199255633949223,1.8834484681553718,2,0.38995488186450034,1.0,1.8841863678649,0.0,624.4996198988887,636.9889473363165,4.581992556339492,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
3,2,2,1,1,0,2.4581378486739456,1.1136836271318913,2,0.5730159002265361,1.0,1.185025152337783,0.0,600.4377040404187,612.9270314778465,4.579147118200727,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate
3,2,2,1,1,1,2.397360364997891,7.702426909961694,2,0.02125393009678833,0.7090107426235586,-0.4549462868822073,0.25455904186459233,611.3809953117901,623.870322749218,4.573069369833122,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,1,1,2,2,1.5503047087141173,5.251617484213899,6,0.5119698951802618,1.0,1.1245259855154395,0.0,736.357304768583,752.4150114738474,4.571697137538079,dlog_gdp_per_capita|d_tax_burden|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,2,1,1,2,1,3.999125085377493,105.96672729146039,2,0.0,0.5092048208321698,-1.4539758958391507,1.0869406988688501,517.4087594815231,529.898086918951,4.566579175204415,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate
3,3,1,2,2,2,3.9734954032395358,113.02340418915472,6,0.0,0.5132121977353401,-0.21696950566164952,0.6367037635625197,639.297336591301,655.3550432965653,4.56401620699062,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
4,3,2,2,2,2,3.1076566723559047,27.98098313983867,8,0.0004778780070465727,0.7882244162539824,0.44408909266670393,0.23825229620565874,799.6165519069478,817.4584482461305,4.56076566723559,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|dlog_deflated_tax_revenue
3,3,1,2,2,2,3.930618938980583,27.37817876631506,6,0.00012299059204501361,0.7790370981739568,0.44759274543489197,0.2845662486529376,676.7584099591435,692.8161166644078,4.559728560564724,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|dlog_deflated_tax_revenue
4,2,1,1,2,1,1.0909725628393498,6.4162183337417495,3,0.09302585598844682,0.951813702666476,0.7590685133323803,0.1608739939278129,679.650477139073,693.9239942104191,4.559097256283935,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate
3,3,1,2,2,2,3.91021602691392,114.17823567737948,6,0.0,0.4556980251600252,-0.36075493709993706,0.640129708912575,661.5618219891617,677.619528694426,4.557688269358058,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
4,3,2,1,2,2,3.568702243427137,14.212718432922344,8,0.07638672053872453,0.9180595499441798,0.7849063186034719,0.13285243044576778,804.3781624814369,822.2200588206196,4.556870224342714,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,1,2,1,3.8971236741713415,105.97830144433986,2,0.0,0.4562241318076915,-1.7188793409615424,1.0870011993195057,538.0381964385437,550.5275238759715,4.5563790340838,dlog_gdp_per_capita|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate
3,2,2,0,2,1,2.202128183365611,1.9565909383618312,2,0.3759513737152329,1.0,1.010639175227331,0.0,604.8312750325198,617.3206024699476,4.553546151669894,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_deflated_M1
3,2,2,0,2,1,2.177317205800117,1.0862271917707425,2,0.5809366316042379,1.0,1.2280975093273887,0.0,604.3311768318791,616.820504269307,4.551065053913344,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
3,3,2,1,2,2,4.6751363186593204,27.75228290591755,6,0.00010461091294489133,0.7597843431014324,0.39946085775358087,0.28704531176673737,683.3294518942282,699.3871585994925,4.550846965199265,d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_employment_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,2,2,1,0,2.1731431684068134,7.4033322014140985,6,0.28515126255961687,0.9466636973658926,0.8666592434147317,0.07290851992794606,727.2226309952841,743.2803377005484,4.550647650174015,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|d_employment_rate
3,3,2,0,2,2,2.1305972951122296,6.674001119935703,6,0.35204988610025867,0.9762485429999772,0.940621357499943,0.05052756223301294,724.4270601869357,740.4847668922,4.546393062844556,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,3,1,1,3,1,1.2584031497868835,3.635370579580062,6,0.7258807405554095,1.0,1.1126021197396427,0.0,697.266018420851,713.3237251261153,4.542506981645356,dlog_gdp_per_capita|d_tax_burden|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
4,2,2,1,3,0,2.08844363233631,4.870876739132093,3,0.1815000621482885,0.9415823095112099,0.7079115475560497,0.11905170569877857,716.9753301101138,731.2488471814598,4.533844363233631,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,1,1,1,1,1.544046826148881,3.3483523959189867,3,0.3409693908399938,0.9915688080248166,0.957844040124083,0.051371522290239426,706.1615658329183,720.4350829042644,4.529404682614888,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,2,1,2,2,4.447682315762202,26.825878640981625,6,0.00015609723543819065,0.7638201807678853,0.4095504519197133,0.28086634533726573,684.7781297953665,700.8358365006308,4.528101564909553,d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,2,1,2,2,4.447406667089313,13.708125926330954,6,0.03307203755376287,0.8982616907138093,0.7456542267845234,0.17087260368662835,684.0741962450545,700.1319029503188,4.528074000042264,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,2,1,1,1,1.8925598512755533,8.10048569816825,2,0.0174181441454756,0.6986836249436705,-0.5065818752816476,0.2632939443199336,611.1296322366928,623.6189596741207,4.522589318460889,dlog_gdp_per_capita|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,2,1,2,2,4.373716737084922,27.365206401412294,6,0.00012368212917535093,0.773311818953895,0.43327954738473745,0.28447989757900594,679.2462013905613,695.3039080958256,4.520705007041825,d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,2,1,2,1.4060139587207345,10.170122961353194,8,0.2532880233162178,0.9776784359770276,0.9414058944396976,0.07851829117663506,778.9345690924151,796.7764654315978,4.515601395872073,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|dlog_deflated_tax_revenue
3,3,2,0,3,1,1.8059694188832358,6.891766019409182,6,0.33097278073531755,0.9202654247742309,0.8006635619355772,0.058119717727042906,741.8378965094969,757.8956032147612,4.513930275221656,d_tax_burden|d_direct_tax_share|d_corruption_perceptions,d_lfp_rate|d_employment_rate|sdiff_gdp_2
3,3,1,1,2,2,3.9505479663396663,10.939042011804908,6,0.09027878233730946,0.9345686954384422,0.8364217385961056,0.13677899132892443,681.5849662597793,697.6426729650436,4.511721463300633,dlog_gdp_per_capita|d_unemployment_rate|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,2,2,1,1.3958849152235453,10.277860689963596,6,0.11342792020121284,0.9397353391582999,0.8493383478957496,0.12729500290668766,685.4236091533847,701.481315858649,4.5062551581890204,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,1,3,0,1.3139587235619736,5.303315673275822,2,0.07053418192695982,0.9390123961430695,0.6950619807153474,0.19374642733585326,574.4148534126916,586.9041808501195,4.498062539022864,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate,sdiff_gdp_2|sdiff_deflated_M1
3,3,1,2,2,1,1.2820127022580274,10.466570125860862,6,0.10632940443848371,0.9339200035463553,0.8348000088658881,0.13007238843936653,689.0035056436567,705.061212348921,4.494867936892469,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1|sdiff_gdp_2
5,3,2,2,3,2,2.8830665979640338,33.691459816206375,10,0.00020828686072682512,0.7706454364254633,0.3578072219912975,0.2320435882652535,915.235655211037,934.8617411841379,4.488306659796403,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate|sdiff_gdp_2
5,2,2,1,3,1,2.8234111134013493,22.26581369780381,4,0.00017742092995132186,0.811406298682094,0.009883068080993368,0.3221537402761068,789.3984545602968,805.4561612655611,4.482341111340134,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue
4,2,1,1,1,1,1.0614031738656242,3.2878273912175544,3,0.34934044175934775,0.9967688746396731,0.9838443731983656,0.046695937077297495,658.3385287939944,672.6120458653405,4.481140317386562,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate
4,3,1,2,3,2,3.423451508646402,131.76272517882174,8,0.0,0.4406689946135418,-0.46824388913945264,0.5929575457620876,776.4788880856601,794.3207844248427,4.46734515086464,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
4,2,2,1,2,1,2.170237682226423,8.293725891149325,3,0.04031574165697516,0.8788647303085787,0.3943236515428934,0.2002597913308074,708.723092515565,722.9966095869111,4.467023768222642,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_gdp_2
4,2,1,1,3,1,3.3833869750809256,106.88765472062316,3,0.0,0.4685539123850596,-1.6572304380747016,0.8871458094797315,655.5368882845787,669.8104053559248,4.463338697508092,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate
3,2,1,1,2,1,2.9208803305482163,6.653681687004315,2,0.035906359888767,0.8744851167789496,0.372425583894748,0.2299624892090683,592.852210289171,605.3415377265989,4.458754699721488,dlog_gdp_per_capita|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue
4,2,1,1,3,1,3.271640272221665,103.9779314515092,3,0.0,0.4706573272468283,-1.6467133637658582,0.8746338257683041,657.3472557820483,671.6207728533943,4.4521640272221665,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|d_lfp_rate
4,2,1,1,3,1,1.2518628962156657,6.961725662615745,3,0.07312776308425128,0.8940115772193878,0.4700578860969392,0.17324281572877542,713.713185498494,727.9867025698401,4.450186289621567,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
3,3,2,1,2,2,1.659645707854617,9.652095870748667,6,0.14008839140290197,0.874758349421673,0.6868958735541825,0.11761673554434585,726.6220146340186,742.6797213392829,4.4492979041187946,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_employment_rate|sdiff_deflated_M1
4,3,1,2,3,2,3.225288414287182,129.40661006184916,8,0.0,0.4260104335760474,-0.5067226118628755,0.5872862523686064,783.8783566008547,801.7202529400373,4.447528841428718,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
4,3,1,2,3,2,3.2166925797690027,132.32957902555947,8,0.0,0.4843655000630672,-0.35354056233444864,0.5943139164806862,757.1953542331415,775.0372505723242,4.4466692579769,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
5,2,1,1,2,1,2.4272696959602884,7.371323380549832,4,0.11751908316858595,0.9655676389436243,0.8192301044540277,0.13840248003701658,773.4452096844132,789.5029163896775,4.442726969596029,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue
3,2,1,1,2,1,2.705944541260422,10.682419311043304,2,0.004790072866214579,0.7635824681372869,-0.18208765931356585,0.3141080320643047,597.2327414410062,609.722068878434,4.437261120792709,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue
4,2,1,1,3,1,3.0722225357468202,106.75719655493631,3,0.0,0.5110082330293559,-1.4449588348532207,0.8865886125145228,638.7015307719483,652.9750478432944,4.4322222535746825,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate
4,2,1,1,3,1,3.0010474427038143,106.27508771642391,3,0.0,0.5172027696435217,-1.4139861517823917,0.8845264428804414,636.495540929133,650.769058000479,4.4251047442703815,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate
4,2,1,1,3,1,3.0005281038923224,110.65134014540317,3,0.0,0.44564431880050137,-1.7717784059974933,0.903072785353979,660.5898301856816,674.8633472570277,4.425052810389232,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate
4,2,2,1,2,1,1.745073491520392,25.950132884632424,3,9.769466255082904e-06,0.5658831237625559,-1.17058438118722,0.4169707940196737,717.2141919744568,731.4877090458028,4.424507349152039,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,dlog_deflated_tax_revenue|d_lfp_rate
5,3,2,1,4,1,1.718225065956632,10.09416173520711,10,0.43227138409133614,0.9971115057017226,0.9919122159648232,0.01462887362897502,962.3356792407793,981.9617652138802,4.421822506595663,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
4,3,1,2,3,2,2.950910973684317,115.35340781396934,8,0.0,0.5135569578191361,-0.2769129857247676,0.5522510952445242,760.6481706623169,778.4900670014996,4.420091097368432,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
4,2,1,1,3,1,2.9130682480007857,110.40266351035864,3,0.0,0.44910550192054943,-1.7544724903972528,0.9020291246656845,659.572482189524,673.84599926087,4.4163068248000785,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_employment_rate|d_lfp_rate
3,3,1,2,2,2,2.4126236491424122,127.25908652300444,6,0.0,0.42109608720423597,-0.44725978198940974,0.6777276161394392,663.9261639075195,679.9838706127838,4.407929031580907,d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_lfp_rate|d_employment_rate|dlog_deflated_tax_revenue
3,2,1,0,3,1,2.3504829745516176,1.0746056897388172,2,0.5843221363632409,1.0,1.0942955184034604,0.0,575.281027923,587.7703553604279,4.401714964121828,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
3,3,2,1,2,2,3.0546022724300834,29.116298487312314,6,5.782990536107313e-05,0.5594133568324965,-0.10146660791875871,0.2959083248142317,722.7795225075877,738.837229212852,4.3887935605763415,d_tax_burden|d_direct_tax_share|d_unemployment_rate,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
3,3,1,2,2,2,2.21161234249177,14.112175838488817,6,0.028407892330338358,0.7792828227118574,0.44820705677964356,0.17529386407445816,723.4887753314766,739.5464820367409,4.387827900915843,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate,sdiff_gdp_2|d_lfp_rate|dlog_deflated_tax_revenue
4,2,1,1,1,1,3.1245597952284774,5.313871239903328,3,0.1502048355374792,0.975982844994352,0.8799142249717596,0.13239836696509974,653.1017470917045,667.3752641630506,4.387455979522848,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue
3,2,1,1,2,1,2.202107083004905,8.255643509298203,2,0.016117949460973557,0.8191780743987627,0.09589037199381312,0.26662118831819587,596.9353013449459,609.4246287823737,4.386877374967156,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_gdp_2
